,Unnamed: 0_x,Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,Number,Street,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation,Antiguedad,Unnamed: 0_y,plate_id,Name
77,1816514,7333873213,5M91A,NY,OMT,09/30/2013,21,TAXI,FORD,T,36270,13610,30850,20140228,26.0,26,26,355134,T103,B,0844A,,NY,O,624,W 125th St,,0.0,408.0,d1,,Y  Y,0830A,1000A,YW,,2011.0,,0.0,J -,21-No Parking (street clean),,,,2.0,76,5M91A,Nicholas Benitez
78,6507848,7954701955,GKB7086,NY,PAS,03/26/2014,37,SUBN,HONDA,T,78830,40404,40404,20150908,90.0,90,90,347649,T301,D,0150P,0111P,K,F,236,South 9th St,,0.0,408.0,h1,,Y,0830A,0700P,BR,,2011.0,328-3034,0.0,14 3,37-Expired Muni Meter,,,,3.0,77,GKB7086,Melissa Lewis
79,3835100,7000623093,CLN0347,DP,PAS,01/10/2014,38,SUBN,TOYOT,T,64290,7240,7540,20140988,114.0,114,114,358644,T401,R,0130P,,Q,F,25-70,Steinway St,,0.0,408.0,h1,,Y,0800A,0700P,SILVE,,0.0,,0.0,52-P,38-Failure to Display Muni Rec,,,,2014.0,78,CLN0347,Paul Cruz
80,3133792,7127175160,53556JM,NY,COM,11/13/2013,19,UTIL,GMC,T,7790,7940,8140,88888888,114.0,114,114,355697,T401,Q,0155P,,Q,O,30-07,30th Ave,,0.0,408.0,c3,,YYYYYYY,,,WHITE,,0.0,,0.0,25 -,19-No Stand (bus stop),,,,2013.0,79,53556JM,Marvin Perez
81,7685445,7953468876,GMT7109,NY,PAS,05/06/2014,40,4DSD,INFIN,T,65620,26430,26490,20151217,40.0,40,40,353126,T201,M,0554A,,BX,F,839,St Anns Ave,,0.0,408.0,e2,,YYYYYYY,,,GY,,2004.0,,8.0,I 21,40-Fire Hydrant,,,,10.0,80,GMT7109,John Page
82,4633990,7930376898,81745JN,NY,COM,12/05/2013,21,DELV,INTER,T,12210,17110,17130,20131231,9.0,9,9,353998,T101,B,1110A,,NY,O,93,Avenue B,,0.0,408.0,d1,,Y  Y,1100A,1230A,WH,,2004.0,,0.0,20 -,21-No Parking (street clean),,,,9.0,81,81745JN,Cory Johnson
83,9039192,7095575496,ZTX68Z,NJ,PAS,06/24/2014,14,4DSD,HYUND,T,34690,10410,10510,88888888,18.0,18,18,358204,T106,M,1131A,,NY,O,44,W 46th St,,0.0,408.0,c,,YYYYY,0700A,0600P,GREY,,0.0,,0.0,99 6,14-No Standing,,,,2014.0,82,ZTX68Z,Walter Davis
84,1210243,7388311490,86517JN,NY,COM,09/09/2013,71,UTIL,ISUZU,T,0,0,0,20131130,46.0,46,46,358129,T201,J,1148A,,BX,I,N,Aqueduct Ave,55ft E/of North St,0.0,408.0,j6,,YYYYYYY,,,WHITE,,2004.0,,0.0,52 -,71A-Insp Sticker Expired (NYS),,,,9.0,83,86517JN,Jessica Barton
85,2972194,7875575590,XX231W,NJ,PAS,11/07/2013,40,DELV,ISUZU,T,17910,0,0,88880088,14.0,14,14,332133,T106,N,0226P,,NY,I,S,E 46th St,2ft E/of Park Ave,0.0,408.0,e2,,YYYYYYY,,,WHITE,,0.0,,0.0,78 -,40-Fire Hydrant,,,,2013.0,84,XX231W,Christine Gardner
86,3692186,7058950271,W85APP,NJ,PAS,01/06/2014,31,SUBN,ME/BE,T,34330,10510,10610,88888888,13.0,13,13,358857,T102,J,0421P,,NY,F,133,W 28th St,,0.0,408.0,l3,,YYYYY,0600A,0700P,BLACK,,0.0,,0.0,02 -,31-No Stand (Com. Mtr. Zone),,,,2014.0,85,W85APP,Brian Harper
87,8108805,7477599842,28885ME,NY,COM,05/20/2014,82,VAN,ME/BE,T,30140,0,0,20160304,100.0,100,100,354034,T402,P,0332P,,Q,I,W,Beach 17th St,20ft N/of Seagirt Bl,0.0,408.0,k1,,,,,WH,,2013.0,,0.0,Q 42,82-Unaltered Commerc Vehicle,,,,1.0,86,28885ME,Johnny Stanley
88,7456672,1370488129,BHKD43,FL,PAS,04/22/2014,19,VAN,FORD,P,86630,38430,86530,0,71.0,71,71,925311,0071,0000,0547P,,K,F,280,UTICA AVE,,0.0,408.0,F1,,BBBBBBB,ALL,ALL,RED,0.0,0.0,-,0.0,,,,,,2014.0,87,BHKD43,James Rice
89,4310368,7776171669,2028130,IN,PAS,01/29/2014,69,DELV,FRUEH,T,10810,34470,34490,20140688,10.0,10,10,355450,T106,C,0715A,,NY,F,505,8th Ave,,0.0,408.0,h1,,Y,0700A,0700P,WHITE,,0.0,,0.0,04 -,69-Failure to Disp Muni Recpt,,,,2014.0,88,2028130,Michael Francis
90,2370973,7153595211,XX657F,NJ,PAS,10/18/2013,17,VAN,MITSU,T,18710,10210,10110,88880088,19.0,19,19,346357,T103,E,0126P,,NY,F,210,E 86th St,,0.0,408.0,c4,,Y,0800A,0800P,WHITE,,0.0,,0.0,61 -,17-No Stand (exc auth veh),,,,2013.0,89,XX657F,Beverly Peterson
91,2970464,7707951815,GHP9550,NY,PAS,11/07/2013,16,4DSD,TOYOT,T,10010,0,0,20150630,17.0,17,17,330001,T503,B1,1018A,,NY,I,W,1st Ave,20ft N/of E 55th St,0.0,408.0,k2,,Y,0700A,0700P,GREY,,2012.0,,0.0,17 -,16A-No Std (Com Veh) Non-COM,,,,1.0,90,GHP9550,Cassidy Warren
92,6743766,7138321144,GEP8424,NY,PAS,04/22/2014,14,SUBN,ME/BE,T,10210,18170,18190,88888888,19.0,19,19,346346,T503,E1,0407P,,NY,O,999,3rd Ave,,0.0,408.0,c,,Y,0400P,0700P,BLACK,,0.0,,0.0,CC1,14-No Standing,,,,2014.0,91,GEP8424,Andrea Brandt
93,431293,7936675309,30662MA,NY,COM,08/09/2013,38,VAN,FORD,T,10510,26040,33990,88888888,6.0,6,6,358584,T101,F,0215P,,NY,F,450,6th Ave,,0.0,408.0,h1,,Y,0830A,0700P,WHITE,,2010.0,,0.0,55 -,38-Failure to Display Muni Rec,,,,3.0,92,30662MA,Erin Price
94,4556269,7713785504,GBP2526,NY,OMS,12/02/2013,37,4DSD,CHEVR,T,23070,51090,28265,20140930,103.0,103,103,357098,T402,H,1137A,1057A,Q,O,92-10,147th Pl,,0.0,408.0,h1,,Y,0900A,0700P,GY,,2013.0,403-3020,0.0,10 -,37-Expired Muni Meter,,,,0.0,93,GBP2526,Jason Rivera
95,3358705,7998740322,W93AGT,NJ,PAS,11/20/2013,21,4DSD,TOYOT,T,37702,11010,13610,88888888,34.0,34,34,349850,T103,AA,1002A,,NY,F,500,W 213th St,,0.0,408.0,d1,,Y,0930A,1100P,GOLD,,0.0,,0.0,C -,21-No Parking (street clean),,,,2013.0,94,W93AGT,Ashley Campbell
96,5509836,7048152140,GKU6604,NY,PAS,02/21/2014,38,4DSD,NISSA,T,26790,28590,12810,20151218,5.0,5,5,356492,T101,F,0531P,,NY,F,42,Mott St,,0.0,408.0,h1,,Y,0730A,1200A,BL,,2014.0,,0.0,74 1,38-Failure to Display Muni Rec,,,,0.0,95,GKU6604,Deanna Parsons
97,5133014,7311808182,EBC2508,NY,PAS,02/03/2014,38,SUBN,NISSA,T,30420,76950,26820,20150704,43.0,43,43,358172,T202,D,0144P,,BX,O,1201,Elder Ave,,0.0,408.0,h1,,Y,0900A,0700P,GY,,2013.0,,0.0,03P,38-Failure to Display Muni Rec,,,,1.0,96,EBC2508,Jared Reynolds
98,1105326,1355312620,53087JZ,NY,COM,09/05/2013,78,VAN,FRUEH,P,44450,47310,35780,20150731,101.0,101,101,945328,0101,0000,0135A,,Q,F,2856,FABER TER,,0.0,408.0,F1,,BBBBBBB,ALL,ALL,WH,0.0,2004.0,-,0.0,,,,,,9.0,97,53087JZ,Brandon Gonzales
99,5279673,7401480943,GDX6676,NY,PAS,02/10/2014,38,SUBN,CHRYS,T,70720,27300,29220,20150312,46.0,46,46,359285,T201,G,0543P,,BX,F,2462,Valentine Ave,,0.0,408.0,h1,,Y,0830A,0700P,BL,,2007.0,,0.0,28 -,38-Failure to Display Muni Rec,,,,7.0,98,GDX6676,Christopher Carter
100,6249650,7596847481,GHR3069,NY,PAS,03/18/2014,20,4DSD,HONDA,T,34110,10910,11010,20151016,10.0,10,10,345097,T108,H,0537P,,NY,F,444,W 17th St,,0.0,408.0,d,,YYYYY,0800A,0600P,WH,,1999.0,,0.0,03 8,20A-No Parking (Non-COM),,,,15.0,99,GHR3069,Angela Barnes
101,2884227,7154909493,BEU4090,NY,PAS,11/04/2013,71,4DSD,TOYOT,T,49090,29571,29569,20140522,101.0,101,101,353179,T402,M,1112A,,Q,O,24-12,Healy Ave,,0.0,408.0,j6,,YYYYYYY,,,BK,,1999.0,,0.0,R -,71A-Insp Sticker Expired (NYS),,,,14.0,100,BEU4090,Zachary Green MD
102,3781277,7044109287,96425MB,NY,COM,01/09/2014,14,VAN,CHEVR,T,34310,11110,11115,88888888,10.0,10,10,355453,T102,A,0748A,,NY,O,605,W 27th St,,0.0,408.0,c,,YYYYYYY,,,WHITE,,2011.0,,0.0,G -,14-No Standing,,,,3.0,101,96425MB,Joseph Evans
103,6759358,7213445042,GCU6645,NY,PAS,04/24/2014,38,SUBN,ME/BE,T,32480,0,0,20141130,61.0,61,61,357799,T302,E,0414P,,K,I,N,Desmond Ct,15ft W/of Coney Isla,0.0,408.0,h1,,Y,0900A,0700P,BK,,2013.0,,0.0,41 3,38-Failure to Display Muni Rec,,,,1.0,102,GCU6645,Laura Escobar
104,5641873,7922352438,CYM3349,NY,PAS,02/25/2014,37,SUBN,CADIL,T,73480,44430,28970,20140809,69.0,69,69,358651,T302,O,1216P,1035A,K,F,1464,Rockaway Pky,,0.0,408.0,h1,,YYYYY,1000A,0400P,GOLD,,2007.0,338-3059,0.0,28 3,37-Expired Muni Meter,,,,7.0,103,CYM3349,Chad Patterson
105,7821905,7099570110,U44BNP,NJ,PAS,05/10/2014,38,2DSD,ME/BE,T,59990,10240,10390,88888888,108.0,108,108,358602,T401,P,1046A,,Q,F,45-16,Queens Blvd,,0.0,408.0,h1,,Y,0800A,1000P,SILVE,,0.0,,0.0,38 4,38-Failure to Display Muni Rec,,,,2014.0,104,U44BNP,Randy Barton
106,55607,5069744320,EDJ8340,NY,PAS,07/24/2013,7,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0406P,,,,,BORDEN AVE.(E/B)@GRE,ENPOINT AVE.-RT-2,0.0,1111.0,D,T,,,,BL,,2008.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,5.0,105,EDJ8340,Crystal Olson
107,7797118,7858303442,63685JM,NY,COM,05/09/2014,42,DELV,GMC,T,34490,10410,10510,88888888,14.0,14,14,359587,T102,K,0107P,,NY,F,32,W 36th St,,0.0,408.0,h1,,YYYYY,0700A,0400P,BROWN,,1987.0,144-3183,0.0,MC 9,42-Exp. Muni-Mtr (Com. Mtr. Z),,,,27.0,106,63685JM,Ann Jones
108,8178746,7544759969,FJY7354,NY,PAS,05/22/2014,38,4DSD,TOYOT,T,42730,58730,23330,20150330,79.0,79,79,358951,T301,P,0317P,,K,F,1409,Fulton St,,0.0,408.0,h1,,Y,0830A,0700P,GY,,2009.0,,0.0,09 3,38-Failure to Display Muni Rec,,,,5.0,107,FJY7354,Bonnie Davis
109,6759789,7220629473,T520787C,NY,OMT,04/19/2014,21,4DSD,TOYOT,T,11710,35750,35770,20150131,24.0,24,24,351997,T103,A,0848A,,NY,O,801,Amsterdam Ave,,0.0,408.0,d1,,Y    Y,0830A,0900A,GR,,2007.0,,0.0,J 77,21-No Parking (street clean),,,,7.0,108,T520787C,Carol Christensen
110,7193232,7661805959,83065MC,NY,COM,04/24/2014,14,VAN,FORD,T,17890,10210,10110,20150331,17.0,17,17,349481,T503,D1,0924A,,NY,O,213,E 45th St,,0.0,408.0,c,,YYYYYYY,,,WH,,2012.0,,0.0,17 7,14-No Standing,,,,2.0,109,83065MC,Dawn Benson
111,1429427,7455026973,CZT2938,NY,PAS,09/16/2013,40,2DSD,HONDA,T,27104,0,0,20150306,105.0,105,105,356572,T402,P,0422P,,Q,I,W,234th St,15ft N/of Linden Blv,0.0,408.0,e2,,YYYYYYY,,,GY,,2003.0,,1.0,L -,40-Fire Hydrant,,,,10.0,110,CZT2938,April Rivera
112,7898324,7961143841,T634889C,NY,OMT,05/13/2014,38,SUBN,TOYOT,T,59990,12840,51790,20140831,112.0,112,112,341166,T803,A,0925P,,Q,F,9525,Queens Blvd,,0.0,408.0,h1,,Y,0800A,1000P,BK,,2013.0,,0.0,E 42,38-Failure to Display Muni Rec,,,,1.0,111,T634889C,David Odonnell
113,571943,7325543220,32626MB,NY,COM,08/15/2013,38,VAN,WORK,T,13610,35830,35850,20150731,24.0,24,24,355229,T103,G,0959A,,NY,F,2708,Broadway,,0.0,408.0,h1,,Y,0800A,1000P,WH,,2004.0,,0.0,01 -,38-Failure to Display Muni Rec,,,,9.0,112,32626MB,Leah Stewart
114,2907711,7911091043,T639648C,NY,OMT,11/05/2013,31,SUBN,LINCO,T,34630,0,0,20140831,14.0,14,14,357719,T102,G,0802A,,NY,I,S,W 43rd St,100ft E/of Broadway,0.0,408.0,l3,,Y,0700A,0400P,BK,,2014.0,,0.0,MC -,31-No Stand (Com. Mtr. Zone),,,,-1.0,113,T639648C,Mrs. Jennifer Davidson
115,856808,1360788967,62417JM,NY,COM,08/26/2013,46,DELV,MERCU,P,18710,10410,25390,0,19.0,19,19,932402,0019,0000,1203P,,NY,F,11,E 86 ST,,0.0,408.0,D,,BBBBBBB,ALL,ALL,BRN,0.0,1998.0,-,0.0,,,,,,15.0,114,62417JM,Jared Ware
116,2398032,7875570750,63322JM,NY,COM,10/18/2013,11,DELV,GMC,T,34550,10510,13610,88888888,14.0,14,14,332133,T106,I,0437P,,NY,O,118,W 39th St,,0.0,408.0,c5,,YYYYYYY,,,BROWN,,1985.0,,0.0,99 -,11-No Stand (exc hotel load),,,,28.0,115,63322JM,Nicole Black
117,1142750,7097722083,OUTLYER,NY,SRF,09/06/2013,16,SUBN,SUBAR,T,15710,35650,35670,20140316,20.0,20,20,355567,T103,M,0537P,,NY,F,700,Columbus Ave,,0.0,408.0,k2,,YYYYY,1000A,0700P,GY,,2010.0,,0.0,CC1,16A-No Std (Com Veh) Non-COM,,,,3.0,116,OUTLYER,Anthony Vasquez
118,7184785,7706208527,FJD3416,NY,PAS,04/01/2014,14,4DSD,LEXUS,T,18090,25390,27790,20150503,18.0,18,18,357735,T503,D1,0501P,,NY,F,57,E 55th St,,0.0,408.0,c,,YYYYYYY,,,BK,,2013.0,,0.0,C 77,14-No Standing,,,,1.0,117,FJD3416,Lindsey Adams
119,665326,7980722978,CPF7875,NY,PAS,08/19/2013,38,4DSD,NISSA,T,51090,26690,26740,20150720,105.0,105,105,358646,T402,D,0528P,,Q,F,216-22,Jamaica Ave,,0.0,408.0,h1,,Y,0830A,0700P,GY,,2003.0,,0.0,15 -,38-Failure to Display Muni Rec,,,,10.0,118,CPF7875,Stephanie Lewis
120,3013717,1342316289,FZK8505,NY,PAS,11/08/2013,21,SDN,HYUND,S,12890,19190,19540,20150301,112.0,112,0,920311,QW05,0000,0937A,,Q,F,99-54,62 ROAD,,0.0,408.0,D1,,BBBBYBB,0930A,1100,GREY,0.0,2001.0,-,0.0,,,,,,12.0,119,FZK8505,Denise Roach
121,5472235,1367193539,63073JM,NY,COM,02/19/2014,45,DELV,GMC,P,27790,18590,18610,0,19.0,19,19,921774,0019,0000,1007A,,,F,925,PARK AVE,,0.0,408.0,F1,,BBBBBBB,ALL,ALL,BR,0.0,1988.0,-,0.0,,,,,,26.0,12,63073JM,Teresa Perez
122,6988556,4600233712,EVV7682,NY,PAS,04/25/2014,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,1245P,,,,,NB KINGS HWY E 92 ST,- E 96 ST,0.0,1180.0,B,T,,,,GY,,2008.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,6.0,120,EVV7682,Teresa Adams
123,1944870,7029506420,ESZ2766,NY,PAS,10/03/2013,71,CONV,SAAB,T,35080,14230,73500,20150614,70.0,70,70,345534,T302,Q,0415P,,K,O,1466,E 7th St,,0.0,408.0,j6,,YYYYYYY,,,PR,,1997.0,,0.0,R -,71A-Insp Sticker Expired (NYS),,,,16.0,121,ESZ2766,Tracy Walker
124,7372332,5073271324,GKY4442,NY,PAS,04/12/2014,7,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0418A,,,,,WOODHAVEN BLVD. (S/B,) @ YELLOWSTONE BLVD,0.0,1111.0,D,T,,,,GY,,2003.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,11.0,122,GKY4442,Michael Anderson
125,960052,7869904831,FMS4572,NY,PAS,08/29/2013,20,SUBN,GMC,T,34230,10910,11010,20150725,10.0,10,10,358130,T102,L,0203P,,NY,F,420,W 23rd St,,0.0,408.0,d,,YYYYY,0800A,0600P,BK,,2001.0,,0.0,99 -,20A-No Parking (Non-COM),,,,12.0,123,FMS4572,James Edwards
126,3762302,7007316621,DYX6554,NY,PAS,01/08/2014,37,SUBN,HONDA,T,9540,27104,27106,20150226,111.0,111,111,355126,T401,N,0226P,0109P,Q,O,234-21,41st Ave,,20140108.0,408.0,h1,,Y,0900A,0700P,BL,,2007.0,433-3009,0.0,A -,37-Expired Muni Meter,,,,7.0,124,DYX6554,Michael Jordan
127,3634826,7762751646,GJN7893,NY,PAS,11/30/2013,74,4DSD,HONDA,T,12440,27258,27262,20150716,105.0,105,105,357055,T402,R,0219P,,Q,F,25417,60th Ave,,0.0,408.0,j2,,,,,LTP,,1994.0,,0.0,I -,74A-Improperly Displayed Plate,,,,19.0,125,GJN7893,Gabrielle Myers
128,6201497,1366426770,FWZ5275,99,PAS,03/15/2014,70,SUBN,LINCO,P,36930,31190,11710,20140207,33.0,33,162,954212,0162,0000,1022P,,NY,F,499,W 158 STREET,,0.0,408.0,D,,BBBBBBB,ALL,ALL,BLACK,0.0,2003.0,-,0.0,,,,,,11.0,126,FWZ5275,Aimee Hicks
129,6114015,7277990389,GHG2859,NY,PAS,03/13/2014,38,4DSD,NISSA,T,24390,14010,23130,20150611,5.0,5,5,346381,T105,E,0114P,,NY,O,138,Lafayette St,,0.0,408.0,h1,,Y,0730A,0700P,BK,,2013.0,,0.0,099,38-Failure to Display Muni Rec,,,,1.0,127,GHG2859,Shelley Smith
130,4901635,1354351587,6895BK,NM,PAS,12/12/2013,60,SDN,FORD,P,16290,23590,35780,20140788,106.0,106,106,943515,0106,0.0,0105A,,Q,O,155-11,78TH ST,,0.0,408.0,J6,,BBBBBBB,ALL,ALL,GRAY,0.0,0.0,-,0.0,,,,,,2013.0,128,6895BK,Julie Williams
131,6803284,7468739523,GHL8711,NY,PAS,04/18/2014,20,SUBN,NISSA,T,18790,0,0,20150628,103.0,103,103,358839,T402,G,0953A,,Q,I,N,95th Ave,50ft E/of Sutphin Bl,0.0,408.0,d,,YYYYY,0800A,0600P,BK,,2011.0,,0.0,03 4,20A-No Parking (Non-COM),,,,3.0,129,GHL8711,Mary Ramirez
132,2264757,7186709400,FAS9993,OH,PAS,10/14/2013,37,SUBN,HONDA,T,16310,20640,20090,88880088,5.0,5,5,358901,T101,E,1257P,1149A,NY,F,46,Delancey St,,20131014.0,408.0,h1,,Y,0900A,0700P,BLACK,,0.0,102-4079,0.0,03 -,37-Expired Muni Meter,,,,2013.0,130,FAS9993,Taylor Decker
133,3561568,7858279490,70478JV,NY,COM,11/27/2013,42,PICK,FORD,T,34430,10410,13610,20140930,14.0,14,14,357677,T102,L,0127P,,NY,F,28,W 33rd St,,0.0,408.0,h1,,YYYYY,0700A,0700P,WHITE,,2006.0,144-6187,0.0,14 -,42-Exp. Muni-Mtr (Com. Mtr. Z),,,,7.0,131,70478JV,Patricia White
134,5138961,1359018074,GHF3979,NY,PAS,02/04/2014,31,SDN,TOYOT,X,10810,34490,34510,20150701,14.0,14,161,954703,0161,0000,1237A,1237P,NY,F,523,8TH AVE,,0.0,408.0,C,,YYYYYYB,0700A,0700P,GREY,0.0,2013.0,144-6376,0.0,,,,,,1.0,132,GHF3979,Kevin Harris
135,6585635,7045747706,25926BB,NY,OMR,03/28/2014,77,BUS,PREV,T,10710,12610,21990,20150228,6.0,6,6,358591,T101,F,0406P,,NY,F,88,7th Ave S,,0.0,408.0,m5,,,,,BK,,1999.0,,0.0,59 1,77-Parked Bus (exc desig area),,,,15.0,133,25926BB,Jerry Oliver
136,444368,7088356867,EUJ2469,NY,PAS,08/10/2013,21,4DSD,VOLKS,T,67030,14730,14780,20131102,61.0,61,61,357091,T302,N,0844A,,K,F,3668,Nostrand Ave,,0.0,408.0,d1,,Y,0830A,0900A,WH,,2013.0,,0.0,19 -,21-No Parking (street clean),,,,0.0,134,EUJ2469,Rebecca Johnson
137,6564766,7959403417,DLU8100,NY,PAS,03/27/2014,70,4DSD,TOYOT,T,38150,36520,54060,20131013,121.0,121,121,348538,T303,M,0840A,,R,F,17,Maple Pky,,0.0,408.0,j3,,YYYYYYY,,,BK,,2005.0,,0.0,C-AM,70A-Reg. Sticker Expired (NYS),,,,9.0,135,DLU8100,Lee Andersen
138,4789678,7510749402,DBK7117,NY,PAS,12/18/2013,21,4DSD,NISSA,T,42330,95130,58200,20141229,84.0,84,84,354019,T301,M,0845A,,K,F,57,Front St,,0.0,408.0,d1,,Y,0830A,1000A,RD,,2005.0,,0.0,A -,21-No Parking (street clean),,,,8.0,136,DBK7117,Gina Hubbard
139,7794607,7763149395,GEX7016,NY,PAS,05/09/2014,21,SUBN,FORD,T,51090,22640,22840,20150505,103.0,103,103,358123,T803,B,0017A,,Q,F,139-01,Jamaica Ave,,0.0,408.0,d1,,Y Y Y,1200A,0300A,GY,,2004.0,,0.0,B 42,21-No Parking (street clean),,,,10.0,137,GEX7016,Daniel Day
140,3697132,7566718540,GFT8342,NY,PAS,01/06/2014,19,4DSD,HYUND,T,78050,52220,61220,20150528,49.0,49,49,358935,T202,E,0150P,,BX,F,1807,Williamsbridge Rd,,0.0,408.0,c3,,YYYYYYY,,,GY,,2013.0,,0.0,08A,19-No Stand (bus stop),,,,1.0,138,GFT8342,Justin Miller
141,4223082,5072536543,GHS2534,NY,PAS,01/26/2014,7,2DSD,BMW,V,0,0,0,0,,0,0,0,,,0600A,,,,,N. CONDUIT AVE.(W/B),@LEFFERTS BLVD.-QU-4,0.0,1111.0,D,T,,,,BK,,2005.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,9.0,139,GHS2534,Stephanie Brown
142,1148158,7719887694,4E81C,NY,OMT,09/06/2013,38,TAXI,TOYOT,T,18550,24890,10210,20130930,19.0,19,19,356968,T103,R,0632P,,NY,F,157,E 78th St,,0.0,408.0,h1,,Y,0900A,0700P,YW,,2013.0,,0.0,15 -,38-Failure to Display Muni Rec,,,,0.0,140,4E81C,Scott Williamson
143,4267279,7987797911,ZCS0926,PA,PAS,01/28/2014,40,PICK,FORD,T,13610,35330,35350,20140088,20.0,20,20,357090,T103,K,1218P,,NY,O,2211,Broadway,,0.0,408.0,e2,,YYYYYYY,,,WHITE,,0.0,,5.0,42 -,40-Fire Hydrant,,,,2014.0,141,ZCS0926,George Washington
144,230140,7808115708,FBY6738,NY,PAS,08/02/2013,71,4DSD,HONDA,T,48830,89530,15180,20140502,76.0,76,76,354029,T302,H,0629P,,K,F,394,Henry St,,0.0,408.0,j6,,YYYYYYY,,,BK,,1995.0,,0.0,C1 -,71A-Insp Sticker Expired (NYS),,,,18.0,142,FBY6738,Angela Adams
145,1075055,7094330753,GBM1799,NY,PAS,09/04/2013,71,SUBN,HONDA,T,27030,69230,63030,20140831,88.0,88,88,351335,T301,E,0843A,,K,O,129,Clermont Ave,,0.0,408.0,j6,,YYYYYYY,,,BK,,2012.0,,0.0,06 -,71A-Insp Sticker Expired (NYS),,,,1.0,143,GBM1799,Danielle Walker
146,6146635,7110256960,49938JG,NY,COM,03/14/2014,14,VAN,GMC,T,12520,13610,15350,88888888,1.0,1,1,349538,T105,H,1125A,,NY,F,10,Barclay St,,0.0,408.0,c,,YYYYYYY,,,BROWN,,1989.0,,0.0,067,14-No Standing,,,,25.0,144,49938JG,Sara Robinson
147,5097011,4002254902,G66BAH,NJ,PAS,12/19/2013,5,4 DR,TOYOT,V,6110,40404,40404,0,,0,0,0,,,0219P,,,,,NB 1ST AVE @ 86TH ST,,0.0,1111.0,C,T,,,,GY,,2010.0,,0.0,,BUS LANE VIOLATION,,,,3.0,145,G66BAH,Jeremy Forbes
148,4936845,5071991858,PSCH53,NY,SRF,12/09/2013,7,,FORD,V,0,0,0,0,,0,0,0,,,0219P,,,,,ASTORIA BLVD.(W/B)@S,TEINWAY ST.-U1-3,0.0,1111.0,D,T,,,,WH,,0.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,2013.0,146,PSCH53,Sharon Parker
149,5736781,1364975385,DVA5166,NY,PAS,02/28/2014,98,SDN,VOLVO,P,39490,51895,52490,20150102,109.0,109,109,951912,0109,0000,1257P,,Q,O,47-67,COLDEN ST,,0.0,408.0,F2,,BBBBBBB,0  :,0  :,RED,0.0,0.0,-,0.0,,,,,,2014.0,147,DVA5166,Brian Moore
150,8872985,4600828781,CXE4191,NY,PAS,06/17/2014,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0113P,,,,,EB HORACE HRDNG EXPY,. PECK AV - FRANCS L,0.0,1180.0,B,T,,,,BK,,2014.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,0.0,148,CXE4191,Luis Abbott
151,2381269,7003308850,3123575,NH,PAS,10/18/2013,14,4DSD,NISSA,T,13790,0,0,20140588,112.0,112,112,340066,T401,M,0824A,,Q,I,E,66th Ave,10ft N/of 103rd St,0.0,408.0,c,,YYYYYYY,,,SILVE,,0.0,,0.0,A -,14-No Standing,,,,2013.0,149,3123575,Alicia Hughes
152,4328926,7683500161,W47DHT,NJ,PAS,01/30/2014,20,SUBN,VOLKS,T,60530,58330,44930,88888888,90.0,90,90,357336,T301,O,0408P,,K,F,722,Metropolitan Ave,,0.0,408.0,d,,YYYYY,0400P,0700P,GREY,,0.0,,0.0,D -,20A-No Parking (Non-COM),,,,2014.0,150,W47DHT,Karla Morrison
153,8273252,7117151870,FLW3411,NY,PAS,05/27/2014,14,SUBN,NISSA,T,67030,74230,40430,20151022,71.0,71,71,331331,T302,Q,0440P,,K,F,1163,Nostrand Ave,,0.0,408.0,c,,YYYYY,0400A,0700P,GY,,1999.0,,0.0,CC1,14-No Standing,,,,15.0,151,FLW3411,Lynn Maldonado
154,6792050,7473449643,GKX4741,NY,PAS,04/14/2014,21,SUBN,DODGE,T,67590,29035,25150,20160108,107.0,107,107,331302,T402,J,1036A,,Q,O,18230,Wexford Ter,,0.0,408.0,d1,,Y,1030A,1200A,GR,,0.0,,0.0,04 4,21-No Parking (street clean),,,,2014.0,152,GKX4741,Sharon Yang
